item_id|date|category|title|content|link|photo_link|is_ai_related
政治_20250617_37|2025-06-11|政治|遊上海突被問「你是哪國人」？館長愣住不敢答 真實...|網紅館長陳之漢昨（10）天抵達上海旅遊，全程開直播，吸引兩岸網友關注，不過今天他卻在路上碰到中國民眾突然問他是「哪國人」，讓館長當場愣住，嘆了口氣僅說「不只台灣，大陸也有逼表態的人」，他強調這種很習慣了、無所謂。館長昨天抵達上海展開旅遊行程，並且全程直播，引發兩岸民眾關注，不過今天上午館長一行人，搭遊覽車到上海徐家匯觀光時，沒想到突然有民眾問「請問你是哪國人」，讓他當場愣住幾秒。館長並沒有直接回應，只是嘆了一口氣，轉過頭向一旁的人表示，所以不只台灣，在大陸也是有這種逼你表態的人，但他覺得只要敢來，就一定知道會遇到這種人，「這種我很習慣、我無所謂」。另外，中國大陸國台辦發言人朱鳳蓮今天在記者會上，也被問到館長到上海旅遊是否為中國大陸邀請訪問，她表示，據了解是陳先生（館長）自己和他的團隊到上海旅遊，至於陳先生在上海期間的活動，應該都是遵照大陸法律。台北／黃品寧　|https://news.ttv.com.tw/news/11406110025600N|https://cdn.ttv.com.tw/manasystem/FileData/News/d48b7cc7-8472-41c8-bd0d-9135d6459ecc.jpg|False
政治_20250617_38|2025-06-11|政治|大罷免陷困境！朱立倫宣布「愛國者行動」 指示藍首...|全台大罷免，二階送件的罷藍綠委比數來到「31：0」，國民黨陷入絕對困境，黨主席朱立倫今（11）日在中常會上宣布「愛國者行動」，表態黨中央已做好準備進入熱戰，要催出不同意票。朱立倫表示，即將進入罷免第三階段，必須全力以赴、全黨進入戰鬥狀態，為了保護台灣，必須要如同愛國者飛彈一樣，對於所有的空襲與敵人，要用愛國者飛彈一樣的精神，保護台灣民主的天空，守護台灣的安全。朱立倫指出，將以各地的縣市長為指揮官，領導每一個立委選區，做好「地方守護」；下一個階段要做好「區域聯防」，將周邊區域的力量整合起來，跨區協調如北北基、桃竹竹，中央也會成立助講團，集合黨內重要先進，包括韓國瑜院長、趙少康董事長等黨內先進一起團結。朱立倫表示，最後階段，尤其是選前的幾天到選前之夜，一定會有全國的大造勢，共同目標就是守護每一席。台北／蔡昀彤　|https://news.ttv.com.tw/news/11406110026000N|https://cdn.ttv.com.tw/manasystem/FileData/News/51ac7f0e-57dc-4916-8dbf-eb83a37ad5d1.jpg|False
政治_20250617_39|2025-06-11|政治|公布觀光署、雙鐵人事異動 陳世凱大讚：史哲是城市...|交通界人事異動，交通部長陳世凱今（11）日公布名單，前松菸總監陳玉秀接任觀光署長，政委史哲任高鐵董事長，現任高鐵董事長鄭光遠轉任台鐵董事長。另外，馮輝昇續任台鐵總經理一職，高鐵總經理由陳惠裕升任。陳世凱指出，陳玉秀是觀光署改制以來，首位來自業界的觀光女性首長，也是首位不具公務人員身分的首長，過去曾在台北市電腦公會服務多年，也在台北市文化基金會擔任總監，更在負責松山文創園區業務時，將松菸由虧轉盈，具有豐富旅遊業界的能量跟知識。至於外界質疑史哲長年負責文化業務，是否適任高鐵董座。陳世凱也對此說明，史哲過去在高雄的城市行銷可以說是先行者、開創者，現在的演唱會經濟，也是在他任內推動，行銷能力有目共睹；而史哲20幾年的政務經驗，也可以幫助高鐵進一步前進。陳世凱另表示，未來高鐵要北延、南延，其中一段也關係到高雄、屏東，過去史哲在地方政府擔任副市長，他可以協助高鐵與政府串接，可以發揮很有效的工作。陳世凱說，有人在說史哲沒有交通相關經驗，他在高雄擔任5年副市長，他的任內也督導了交通局，參與了高雄捷運、輕軌規畫，對於交通事業並不陌生。史哲有25年政務官經驗，在任何民間公司都是重要的領導經驗，不應該有這樣誤解、想法。|https://news.ttv.com.tw/news/11406110002000W|https://cdn.ttv.com.tw/manasystem/FileData/News/f57814f3-cb91-4afc-bd99-ef56565e81cb.jpg|False
政治_20250617_40|2025-06-11|政治|上海全程「翻牆直播」！館長：台灣捷運都拿刀砍、奶...|網紅「館長」陳之漢搭機到中國上海後，「翻牆直播」吸引超過10萬人觀看，但言論引發批評，陳之漢先是說對岸不管翻牆直播，更喊出「兩岸一家親」，甚至還說台灣捷運都直接拿刀出來砍、一杯奶茶要賣800元，遭到網友批評，加上他不斷遇到中國網友要求合照、送禮，也被綠營質疑這是統戰手法之一。館長直播中網友要求合照 綠營：統戰套路館長10日出發赴陸展開自由行，上海民眾送上茅台熱誠歡迎，曾經反共的館長陳之漢表示，感謝大陸的朋友們，他強調兩岸一家親，外界說什麼他是統戰看板、身邊很多官員，他直言沒有官員。館長此次赴陸更透過全程直播，要證實自己不是統戰樣版，上海民眾熱情打招呼「歡迎來上海」，他就說「中國朋友多好，大家都歡迎我，他們地鐵都要安檢，你看台灣捷運很多都拿刀出來那邊砍」。但過安檢時直播手機不用停，更不斷「巧遇」中國網友要求合照與送禮，讓綠營質疑一切都是統戰套路，尤其出發前受訪，喊出中國不管「翻牆直播」，卻剛好一直遇到對岸網友正在翻牆，他還說跟這邊的人聊，對方說沒有人在管這個。館長直播驚爆「台灣奶茶一杯800元」 掀論戰對此民進黨北市議員許淑華提出，館長直播的內容其實都是SET好的，中國的言論自由以及網路監控的部分有很大的疑慮，透過館長的嘴去講就是到了中國，其實只要翻牆付了費還是可以直播。另外，前一天台灣機場出發前，陳之漢更大酸民進黨立委沈伯洋父親到中國做生意，「向沈伯洋先生的爸爸看齊」，對此沈伯洋回應，不希望現在有網紅到中國，也是替中國的人權侵害洗白，這是最不樂見的事情。館長直播中還提到台灣奶茶一杯800元，同樣引發爭議，他特地赴陸要證明對岸與執政黨宣傳內容不同，卻再度因為自己的言論引發議論。台視新聞／陳蜀強、郭致汎　|https://news.ttv.com.tw/news/11406110013200I|https://cdn.ttv.com.tw/manasystem/FileData/News/a9931b99-ae27-4476-92b3-42b77757dd02.jpg|False
政治_20250617_41|2025-06-11|政治|「馬習三會」誘馬英九出席海峽論壇？ 蕭旭岑駁：無...|前總統馬英九將再度赴中，馬英九基金會執行長蕭旭岑今（11）日證實，馬前總統14號將率領基金會的學員訪問中國出席海峽論壇，時間長達兩週。不過日前有媒體報導，此行是中方以「商談馬習三會」為誘因邀請，蕭旭岑也澄清，沒有和中國國家主席習近平會面的相關安排。蕭旭岑表示，14號到27號馬前總統將會率領基金會大九學堂的學員，出席中國廈門的海峽論壇。至於日前有媒體報導，海峽論壇是以「商談馬習三會」為誘因，邀請馬英九出席。對此，蕭旭岑駁斥消息，強調去年馬習就見面了，還有必要安排什麼嗎？相關的活動都沒有安排，只是單純做兩岸交流。而現在訪中時機敏感，是否會因此擔憂「大罷免潮」？蕭旭岑回應指出，國民黨內不應該有壓力，如果現在主流民意是兩岸交流，黨內應該反過來，認為此行是有加分的。台北／綜合報導　|https://news.ttv.com.tw/news/11406110019200N|https://cdn.ttv.com.tw/manasystem/FileData/News/6482c88d-61c3-48ff-89e7-61518ddaf8ed.jpg|False
政治_20250617_42|2025-06-11|政治|藍前幕僚林岳龍涉共諜案 王鴻薇：僅負責地方行程|共諜案延燒，國民黨台北市議員王欣儀的兼職小編林岳龍，也涉入共諜案。過去還曾任國民黨立委王鴻薇、許宇甄、林倩綺的國會助理，甚至對外宣稱自己是國民黨北市黨部發言人，勤跑基層活動。對此，王鴻薇今（11）天澄清，林岳龍任職期間沒有接觸機敏資料，也未察覺異狀，但希望檢調勿枉勿縱。共諜案燒進國民黨 綠委狠嗆「匪諜就在你們身邊」臉書上，有多張林岳龍與國民黨民代的合照，他不僅勤跑藍營活動，北檢外的集結聲援、426凱道集會，也都少不了他的身影；大選期間，還曾發出自己代表王鴻薇跑行程、催票的照片，對外更曾自稱是國民黨台北市黨部發言人。相關經歷上，林岳龍曾任國民黨台北市議員王欣儀助理，以及國民黨立委王鴻薇、許宇甄、林倩綺的國會助理。沒想到現在卻因為涉入共諜案，遭檢方調查。據了解，林岳龍曾赴中任教，不排除就是這段時間，與中共人員頻繁接觸，因此被吸收。民進黨立委林楚茵狠嗆，王鴻薇、徐巧芯匪諜就在你們身邊，而且這個匪諜穿著你們的背心，陪著你們看棒球（跑行程）。前雇主們急切割！ 藍委辦公室主任曝「林岳龍工作表現不佳」涉入共諜案人員曾在自己辦公室任職長達一年時間，王鴻薇親上火線澄清，林岳龍完全接觸不到辦公室任何機敏資料，因為他是負責地方服務行程，辦公室也長期都在地方服務處。許宇甄和林倩綺也發聲明，表示林岳龍僅負責社群小編工作。王欣儀研究室則強調，林岳龍今年一月才到職，而且是兼職時薪小編，根本沒到研究室上班。據了解，也有國民黨立委辦公室主任私下透露，林岳龍經常時不時請病假，工作表現長期不佳，連質詢稿都寫不出來，能力不佳，根本難以跟共諜工作連結在一起。對此，王鴻薇表示，自己倒沒有聽到里長對他有什麼抱怨，完全支持檢調辦案勿枉勿縱。共諜案持續擴大，完善國安機制補破網迫在眉睫。※未經判決確定者，應推定為無罪台北／蔡昀彤、張元杰　|https://news.ttv.com.tw/news/11406110014500N|https://cdn.ttv.com.tw/manasystem/FileData/News/6187b21b-74db-4946-829e-6e1743decd65.jpg|False
政治_20250617_43|2025-06-11|政治|觀光署傳人事異動 前松菸總監陳玉秀有望接任|繼高鐵、台鐵人事異動後，交通部觀光署也傳出要換將，據傳，觀光署長周永暉即將卸任，未來將由前松山文創園區總監、現任台鐵公司董事陳玉秀接手，且行政院已經核定通過。陳玉秀是台北科技大學經營管理學系碩士，曾在台北市電腦商業同業公會任職超過12年，今年4月才卸任松菸總監一職，經歷豐富，未來是否真的由她接手，據傳下午觀光署就會正式對外宣布。台北／葉宣婕　|https://news.ttv.com.tw/news/114061100105005|https://cdn.ttv.com.tw/manasystem/FileData/News/dabe91f5-4420-4bdf-85df-50bbdb3b42ba.jpg|False
政治_20250617_44|2025-06-10|政治|「電話門」當面對質！羅智強嗆對賭辭立委 柯建銘：...|立法院今（10）日由立法院長韓國瑜召開黨團協商，只不過會議一開始，國民黨立委羅智強就舉手發言，提及先前被質疑在協商時打電話給民進黨團總召柯建銘「捉弄」，與綠營發生口角。羅更揚言，若真有通話就請辭立委，柯建銘則反嗆已報案。黨團協商一開始，羅智強就指出有程序問題，表示在5月15日柯建銘指控羅打電話騷擾他，原本以為是玩笑話，沒想到遭到綠營媒體側翼網軍攻擊。羅智強指出，自己根本沒有柯總召的電話、LINE，是要如何騷擾，更秀出「通話記錄」，澄清並未在當天通話。不過柯建銘也強力回擊，反批羅智強沒常識，也可以用不同手機撥話，更勸羅智強要告他趕快去告，不然不是男人。柯建銘另表示，今天早上已經去刑事局報案，明天也會拿出通聯紀錄證實，確實有接到電話，「你那得意的臉孔，等下就會哭笑不得。」雙方持續爭執，麥克風頻頻爆音，羅智強還嗆，若真有打電話就請辭立委，綠營也不用搞大罷免，並質問柯建銘敢不敢對賭。國民黨團總召傅崐萁也加碼，表示明天也會去調他的通聯，看到底誰打電話。對此，韓國瑜急忙緩頰，「請三位桃園三結義，明天早上一起去中華電信，現在繼續審查預算。」台北／綜合報導　|https://news.ttv.com.tw/news/11406100027400N|https://cdn.ttv.com.tw/manasystem/FileData/News/d29d3673-bdbb-4adc-8992-904b8e2e1675.jpg|False
政治_20250617_45|2025-06-10|政治|才要接高鐵董座...史哲也遭爆「公器私用」　搭公...|政務委員史哲將轉任高鐵公司董事長，專業程度引發輿論質疑，在這敏感時刻，如今被爆料他在擔任文化部長期間，在上班日的下午五點半，搭公務車去推拿診所。台北市議員侯漢廷今（10）天在臉書PO照，只見史哲現身在一家推拿診所，門口還貼上「青草藥」大字，批評史哲「去推拿算什麼公務？研究青草藥文化嗎？」由於前監察院秘書長李俊俋被爆出「公器私用」，在5/20利用公務車載送愛犬去寵物美容，最終請辭獲准，侯漢廷也痛批史哲「加入污背信公器私用公務車俱樂部」，也問法務部跟監察院辦不辦，要求向北檢和監察院告發。|https://news.ttv.com.tw/news/11406100027300N|https://cdn.ttv.com.tw/manasystem/FileData/News/a76016b5-3159-4ccc-a7c3-a40b3c04a391.jpg|False
政治_20250617_46|2025-06-10|政治|文化人史哲接高鐵董座！國民黨立委轟「酬庸」 鄭光...|雙鐵高層人事大地震！行政院拍板，高鐵董事長鄭光遠7月將轉任台鐵董座，高鐵董事長位置則由行政院政委、前文化部長史哲轉任，只不過史哲接高鐵董座這項人事異動，被砲轟根本「酬庸」，在野黨立委指出史哲的專長在文化，要如何執掌交通專業？對此民進黨立委緩頰，史哲有地方經驗和行銷能力，交通部長陳世凱則強調，尊重制度和公司治理原則，相關程序結束後，會對外說明。史哲掌高鐵 藍委大酸：文化人接交通專業？台鐵產業工會站出來為台鐵人員安全發聲，而面對雙鐵人事異動，台鐵董事長將由高鐵董事長鄭光遠7月接任，工會也抱持樂觀態度，理事長曹嘉君就說，看過鄭光遠董事長過往在高鐵的經歷，工會很希望可以讓台鐵變得更好。鄭光遠專業度備受肯定，反觀要轉任高鐵董事長的行政院政委史哲卻掀起外界討論，攤開兩人經歷，鄭光遠幾乎都是交通專業，今年二月才升任為高鐵董事長，但位置還沒坐熱就遭轉職；而史哲背景經歷幾乎都是文化相關業務，不但擔任過文化部長，擔任政委時也是主掌文化業務，才讓在野黨扣上「酬庸」質疑。國民黨立委黃健豪質疑，史哲過去的背景幾乎都在文化相關部門工作，擔任高鐵公司董事長很明顯就是酬庸的工作；民進黨立委許智傑則回應，史哲其實遠見、創新、行動力都不錯。史哲接掌高鐵遭疑酬庸 交通部長陳世凱：重公司治理根據了解，在職務方面，高鐵的營運相對單純，薪資福利也較好，董事長的月薪大約39萬元，加上各項獎金年薪上看800萬；而台鐵董事長月薪則約19萬，加上年終後年薪約250萬元，鄭光遠這一轉任，不單是降薪轉職，也將面臨更複雜的工作環境。對此交通部長陳世凱表示尊重程序流程，程序走完之後就會正式向大家報告。知情人士則指出，高鐵部分主要想借重史哲在地方政府的經驗及行銷能力，這回政院的「用人唯才」，就看後續如何發展。台北／黃子庭、劉醇唯、黃品寧、楊岳達　|https://news.ttv.com.tw/news/11406100017000N|https://cdn.ttv.com.tw/manasystem/FileData/News/5afa9b2f-76f9-4eea-8bb3-c6947a0c2f54.jpg|False
政治_20250617_47|2025-06-10|政治|防長震怒！少將成家麒涉性騷多名女下屬 遭拔官調職|國防部爆出性騷案，資源司人力資源處長成家麒少將被3名女部屬指控，在公開場合言語性騷擾，還以歧視性字眼大聲辱罵。國防部長顧立雄得知後震怒，6月初下令將成家麒調任陸軍委員，目前也展開調查，並強調毋枉毋縱。軍中有多名女部屬到部長室投訴，在公開場合遭到成家麒言語性騷擾。知情人士更指出，他平時管理嚴厲，時常會用歧視或性字眼辱罵下屬，至少3名部屬遭到辱罵，至於有無肢體上的騷擾，目前還有待釐清。根據了解，部長顧立雄得知後震怒，主管機關也已經介入調查，6月初將成家麒調任至陸軍委員，國防部也依「性騷擾處理及性侵害預防實施規定」來處理，強調絕對不包庇、毋枉毋縱，如果查證屬實就會依法嚴懲。對此，國民黨立委林沛祥呼籲，像美國等等的先進國家，遇到性騷擾案件時都會嚴格懲處，國軍千萬不要得過且過、包庇上級；民進黨立委賴瑞隆則指出，國防部內部軍人之間有上下隸屬關係，如果上司來性騷擾下屬的話，大家是無法容忍的，要求國防部儘速查明。國軍爆出將官涉性騷案，政壇朝野都呼籲徹查，要國防部重視軍中性平問題。※台視新聞提醒您，遭受性騷擾時，請立即撥打110報案或113保護專線諮詢台北／桑輔成、陳冠旻　|https://news.ttv.com.tw/news/11406100022300N|https://cdn.ttv.com.tw/manasystem/FileData/News/0dff2e38-c556-4617-af05-ccbe78903656.jpg|False
政治_20250617_48|2025-06-10|政治|自費赴上海6天行程曝光　館長陳之漢：全程直播、無...|網紅館長陳之漢今（10）天搭機前往中國上海，他強調此行全部自費，沒有任何政治目的，並且會全程直播。而6天行程當中將規劃走訪徐家匯、豫園老城隍商圈、東方明珠等知名景點，預計15號返台。身穿黑衣出現在桃園機場大廳，健身網紅館長陳之漢日前宣布前往中國上海開直播，而今天正是出訪首日，他預計將搭乘下午4點30分的班機啟程。館長此次的中國行總共規劃6天行程，他透露今晚抵達上海後，首個行程將會搭乘搭磁浮列車，以及進飯店來測試直播。館長強調，此次行程是「旅遊」性質，都是自掏腰包，沒有接受任何贊助，並強調會公開透明、全程開直播，想藉這個機會親身觀察中國現況，跟大家分享中國進步到哪裡、到何種境界，因為全世界的人都在互相競爭。而館長在拿到台胞證後於直播上透露，6天5夜的行程中將規劃走訪徐家匯、豫園老城隍商圈、東方明珠等知名景點，也會搭乘高鐵前往杭州，預計在15號返台。桃園／楊明融　|https://news.ttv.com.tw/news/11406100019700N|https://cdn.ttv.com.tw/manasystem/FileData/News/9ab3232b-78f0-43f8-ae05-c14fd05c750c.jpg|False
政治_20250617_49|2025-06-10|政治|立院三讀修正《貨物稅條例》　節能家電減稅補助延長...|節能家電減徵貨物稅措施實施年限至今年6月14日，立法院會今（10）天在朝野無異議下，三讀通過《貨物稅條例》第11條之1條文，明定節能家電減徵貨物稅措施實施期間由今年6月15日起至民國118年12月31日止。現行節能家電退稅措施是購買經濟部核定能源效率分級為第一級或第二級之新電冰箱、新冷暖氣機或新除濕機非供銷售且未退貨或換貨者，其貨物稅每臺減徵稅額以2000元為限，並按減徵貨物稅稅額表規定減徵之。由於實施期間只到今年6月14日，行政院會日前通過《貨物稅條例》第11條之1修正草案，延長實施至116年12月31日止，且可視實際推展情況延長一次、最多2年，並將草案送立法院審議。立法院經黨團幹部協商後達成共識，在朝野無異議下不另行表決，由立法院長韓國瑜敲槌三讀通過，明定節能家電減徵貨物稅措施實施期間由今年6月15日起至民國118年12月31日止。|https://news.ttv.com.tw/news/11406100002400W|https://cdn.ttv.com.tw/manasystem/FileData/News/318e8de0-d92e-48fc-85df-759c7234f036.jpg|False
政治_20250617_50|2025-06-10|政治|志願役加給藍白意見分歧...民眾黨反齊頭式加薪：...|國軍確定再加薪！今年四月國防部才調薪1.5萬，今（10）天立法院三讀通過國民黨版本，志願役官兵每月齊頭式加至3萬元，從2026年元旦起實施。不過民眾黨認為志願役加給要分級距、照軍階調整，選擇棄權。義務役部分藍白都主張月薪不得低於最低工資2萬8590元，讓民進黨怒轟「肉桶法案救罷免」！軍人加薪通過！　義務役月薪不得低於最低工資國軍弟兄將再加薪，國民黨提出《軍人待遇條例》部分條文修正案三讀通過，明定義務役月薪不得低於最低工資，也就是說將來到月薪2萬8590元以上，志願役部分更要每月加給3萬元，將從2026年元旦起實施。民眾黨「8票棄權」　黃國昌：加薪需反映基層人才流失但民眾黨在志願役加給部分和藍營不同調，主張按照將級、校級與少校以下的基層士兵，給予層級化的加薪數額，不該齊頭式加薪，因此投下8票棄權。民眾黨團總召黃國昌說明，現行勤務加給為將官13000元、上校與中校14000元、少校（含）軍階以下士兵15000元。不過從數據顯示，人才流失最嚴重的是基層士官兵，因此提出基層的「志願役加給」提高至25000元，將官不更動，上中校則提升到18000元，不僅符合公平性，也才能反映基層人才流失最嚴重的現況。綠轟「為救罷免的肉桶法案」　卓榮泰：將提救濟修法原訂上週表決，但藍白意見分歧，又碰上國民黨部分委員考察不在，憂心表決可能會輸，才延到今日處理。不過國民黨依舊占多數通過，但未來恐得新增約300億預算，民進黨質疑是為了怕罷免才提出的「肉桶法案」，根本沒經過試算評估，而行政院卓榮泰稱違反《憲法》及《預算法》，將提出救濟。台北／黃品寧、楊岳達、郭致汎　|https://news.ttv.com.tw/news/11406100012500I|https://cdn.ttv.com.tw/manasystem/FileData/News/ec85873d-5c08-4901-9191-e98e72da364c.jpg|False
政治_20250617_51|2025-06-10|政治|軍人加薪修法通過  卓榮泰:違反憲法、預算法將提...|行政院長卓榮泰近日針對總預算案拋出的「輪迴說」，遭外界質疑用詞不當，也引發不少藍營地方首長不滿，卓榮泰今日受訪時也做出回應，指出中央政府預算被刪減，酌減地方補助是必然的現象。另外，針對立院修法通過軍人加薪，他則表示已經違反《憲法》及《預算法》，行政院將會提出救濟。卓榮泰提到，最近只要一談到中央政府總預算，部分立委都會氣急敗壞，「我覺得這個都無濟於事」，尤其是當時主導通刪939億，其中要行政院自行刪除636億的幾位主導的委員，更是惱羞成怒。他也喊話地方政府不必過度焦慮，因為就手上所有資料看來，除了南投縣之外，今年地方政府預算都比去年還要高，就算中央政府酌減一些補助，預算都還是最高的，「如果照他們邏輯，都應該會把事做好」。立院三讀軍人加薪　卓榮泰：違背憲法、預算法卓榮泰還說，立法院正在審查《軍人待遇條例》修正草案，若是通過的話就等於違背了《預算法》規定，因為《預算法》91條明文寫到，立法院用法律案大幅增加中央政府歲出的時候，一定要和行政院徵詢，如果此項加薪條例又被通過，顯然完全違背《預算法》跟《憲法》的規定，並強調行政院日前針對國軍福利，已經基於國家財政考量做了酌升。卓榮泰籲地方政府安心、立院勿重蹈覆轍最後他也呼籲地方政府安心，中央依法該補助的一塊錢都不會少，但是中央政府被刪減了2076億預算，其中的636億無法從其他地方來自行刪除，所以酌減地方補助是一個必然的現象，我們會一起度過這樣的難關，不過希望立法院不要再重蹈覆轍，違反《憲法》跟《預算法》，否則行政院絕對依照憲政的精神提出救濟。|https://news.ttv.com.tw/news/11406100001600W|https://cdn.ttv.com.tw/manasystem/FileData/News/6e100f6f-e098-4851-8576-4be505674da4.jpg|False
政治_20250617_52|2025-06-10|政治|軍人加薪修法三讀通過！志願役加給齊頭發3萬　明年...|立法院今（10）日三讀表決軍人加薪的《軍人待遇條例》修正草案，最終出席人數110，有52位贊成、50位反對、8位棄權，贊成大於反對，立法院長韓國瑜敲槌，宣布《軍人待遇條例》第5條修正案通過，明年1月1日正式上路。三讀通過的是國民黨團版本，其主張義務役月薪不得低於最低工資，因此月薪要2萬8590元以上，志願役則每月加給，齊頭式加至3萬，戰鬥部隊加給數額翻倍，並新增超時加給，未休假日將轉換成補償金。此次民眾黨認為志願役加給部分要分級距、照軍階調整，不該齊頭式加薪，和藍營不同調，因此8位棄權皆為民眾黨籍。|https://news.ttv.com.tw/news/11406100001200W|https://cdn.ttv.com.tw/manasystem/FileData/News/71a48bf9-e9e5-4f97-961d-4102ed90a801.jpg|False
政治_20250617_53|2025-06-10|政治|雙鐵人事異動！史哲接高鐵 鄭光遠降薪掌台鐵|雙鐵人事大地震！高鐵現任董事長鄭光遠將轉戰台鐵；高鐵董事長位置則由行政院政務委員史哲來轉任，不過這項人事異動掀起議論，似乎連黨內人士都傳出質疑聲浪。台鐵前董事長杜微退休之後，交通部次長伍勝園暫時代理2個多月，政院人士昨晚證實，現任高鐵董事長鄭光遠接任台鐵董事長，7月就會轉戰接下這個救火任務，高鐵董事長一職則將由行政院政務委員史哲轉任。不過，這個人事異動消息引發外界質疑，因為史哲的職務背景一直都和文化相關，連民進黨內部也傳出雜音，質疑怎麼會讓一個文化專長的人去接手交通相關職務？業界人士也指出，鄭光遠從高鐵董事長轉任台鐵董事長，月薪至少會少20幾萬，台鐵董事長更是吃力不討好的工作，藍營也批評，這一次的人事異動是酬庸。台北／黃子庭　|https://news.ttv.com.tw/news/114061000097005|https://cdn.ttv.com.tw/manasystem/FileData/News/9cf8593a-9551-4240-8a67-036cea291280.jpg|False
政治_20250617_54|2025-06-10|政治|人生第一次被「公主抱」！　蔣萬安羞回：原來這就是...|畢業季來臨，台北市長蔣萬安8號出席公私立國中及高中113學年度畢業生市長獎頒獎典禮，他致詞時還說「自拍要我擺什麼姿勢我都配合，要臉頰愛心，Y2K我都可以」，沒想到竟然被學生「公主抱」。蔣萬安也在臉書PO出這「公主抱」照片，配文寫下「原來這就是人生第一次被公主抱的感覺...原來這就是萬安緊抱」，還附上嬌羞表情。北市議員鍾沛君還注意到蔣萬安兩腳交勾起來，笑問「市長應該是很享受？」這名「緊抱萬安」的同學，是來自石牌國中市長獎得主徐雋昊，而他本人也留言，「市長站了一天感覺很累，讓市長休息幾秒，市長很親民，抱起來感覺有在練，蠻壯的」。|https://news.ttv.com.tw/news/11406100000600W|https://cdn.ttv.com.tw/manasystem/FileData/News/5c478ed1-c8bc-4779-966d-4440ce877b2e.jpg|False
政治_20250617_55|2025-06-09|政治|政院人士證實 史哲將出任高鐵董事長|稍早有媒體報導，前文化部長史哲將出任高鐵董事長，現任的高鐵董事長鄭光遠則轉任台鐵董事長。對此，政院人士今（9）日證實，已核定行政院政務委員史哲出任高鐵董事長。|https://news.ttv.com.tw/news/11406090004700W|https://cdn.ttv.com.tw/manasystem/FileData/News/f9683702-4f8f-47be-808b-3e106998c2fd.jpg|False
政治_20250617_56|2025-06-09|政治|綠議員問2026新北市長「三選一」選誰？侯友宜妙...|民眾黨立委黃國昌今（9）天參加立法院教育委員會安排的考察行程，前往新北市板橋的學校，與板橋區的國民黨立委葉元之同台，兩人互動十分熱絡，黃國昌還特別拉著葉元之一起受訪，由於葉元之陷入罷免危機，不免引發「藍白合作抗罷免」的聯想，也關係到2026年新北市長的選戰；而現任市長侯友宜到議會接受質詢，被民進黨市議員直接問起，2026市長人選李四川、劉和然和黃國昌三個人，侯友宜要選哪一個。黃國昌合體葉元之視察教育 意外引發聯想黃國昌今天沒有參加立院司法委員會考察，反倒跟著教育委員會到新北市板橋考察校園，巧的是，這行程只有兩位立委，另一人就是葉元之，兩人一同視察國小校園，更引人聯想的是，到了聯訪時間，黃國昌還摟了下葉元之肩膀，叫他一起受訪。黃國昌表示，葉元之作為板橋在地委員，其實他都有聽到在地基層民眾心聲，感謝葉元之委員安排這個考察，讓他也有機會到板橋學習；葉元之也稱讚，黃國昌委員在座談的時候，也很有經驗，針對一些官員講的話一針見血。2026接班支持誰？綠議員要侯友宜「3選1」現階段兩人互相拉抬，葉元之要挺過罷免、黃國昌要布局新北，就連民進黨新北市議會黨團也注意到黃國昌頻頻往新北跑，議員更在質詢期間，直接向侯友宜出招，問他2026三選一，是要李四川、劉和然還是黃國昌？對此侯友宜回應，只要有心為新北付出，不管是哪一個黨派都非常歡迎，他不給答案，但話中有話「不管黨派都歡迎」。大罷免讓國內政局充滿變數，2026要押寶還言之過早。新北／桑輔成、彭以德　|https://news.ttv.com.tw/news/11406090030100N|https://cdn.ttv.com.tw/manasystem/FileData/News/050fcee3-4041-426a-b495-8d45b2e50524.jpg|False
